ziplenderId,zip,district,state,lenderid,activestatus,createdon,updatedon,createdby,updatedby
307,141003,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
308,141004,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
309,141006,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
310,141007,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
311,141010,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
312,141012,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
313,141013,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
314,141014,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
315,141015,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
316,141016,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
317,141017,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
318,141104,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
319,141105,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
320,141106,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
321,141108,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
322,141109,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
323,141113,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
324,141115,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
325,141118,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
326,141120,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
327,141122,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
328,141123,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
329,141126,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
330,141201,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
331,141203,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
332,141206,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
333,141411,Fatehgarh Sahib,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
334,141413,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
335,141415,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
336,141416,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
337,141418,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
338,141419,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
339,141801,Fatehgarh Sahib,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
340,142022,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
341,142027,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
342,142036,Ludhiana,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
343,143202,Amritsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
344,143203,Amritsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
345,143204,Amritsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
346,143407,Amritsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
347,143515,Gurdaspur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
348,144001,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
349,144002,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
350,144003,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
351,144005,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
352,144006,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
353,144007,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
354,144008,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
355,144009,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
356,144010,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
357,144011,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
358,144012,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
359,144020,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
360,144021,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
361,144022,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
362,144023,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
363,144024,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
364,144025,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
365,144026,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
366,144027,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
367,144028,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
368,144029,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
369,144030,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
370,144031,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
371,144032,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
372,144034,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
373,144035,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
374,144036,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
375,144037,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
376,144039,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
377,144040,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
378,144041,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
379,144042,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
380,144043,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
381,144044,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
382,144101,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
383,144102,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
384,144103,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
385,144104,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
386,144105,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
387,144106,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
388,144201,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
389,144202,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
390,144204,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
391,144208,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
392,144210,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
393,144212,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
394,144301,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
395,144303,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
396,144311,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
397,144401,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
398,144402,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
399,144403,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
400,144404,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
401,144405,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
402,144406,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
403,144407,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
404,144408,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
405,144409,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
406,144410,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
407,144411,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
408,144415,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
409,144416,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
410,144417,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
411,144418,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
412,144419,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
413,144421,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
414,144422,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
415,144501,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
416,144502,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
417,144503,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
418,144504,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
419,144505,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
420,144506,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
421,144507,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
422,144508,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
423,144509,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
424,144510,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
425,144511,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
426,144512,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
427,144513,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
428,144514,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
429,144515,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
430,144516,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
431,144517,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
432,144518,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
433,144519,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
434,144520,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
435,144521,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
436,144522,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
437,144523,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
438,144524,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
439,144525,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
440,144526,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
441,144528,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
442,144530,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
443,144531,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
444,144532,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
445,144533,Nawanshahr,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
446,144601,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
447,144602,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
448,144603,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
449,144606,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
450,144620,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
451,144621,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
452,144622,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
453,144623,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
454,144624,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
455,144625,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
456,144626,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
457,144628,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
458,144629,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
459,144630,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
460,144631,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
461,144632,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
462,144633,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
463,144701,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
464,144702,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
465,144703,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
466,144802,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
467,144804,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
468,144805,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
469,144806,Jalandhar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
470,144819,Kapurthala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
471,146001,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
472,146021,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
473,146022,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
474,146023,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
475,146024,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
476,146101,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
477,146102,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
478,146103,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
479,146104,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
480,146105,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
481,146106,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
482,146107,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
483,146108,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
484,146109,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
485,146110,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
486,146111,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
487,146112,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
488,146113,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
489,146114,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
490,146115,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
491,146116,Hoshiarpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
492,147006,Patiala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
493,147104,Patiala,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
494,147301,Fatehgarh Sahib,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
495,148022,Sangrur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
496,148102,Sangrur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
497,151002,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
498,151003,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
499,151004,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
500,151005,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
501,151101,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
502,151102,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
503,151103,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
504,151104,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
505,151105,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
506,151106,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
507,151108,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
508,151111,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
509,151204,Faridkot,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
510,151205,Faridkot,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
511,151208,Moga,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
512,151211,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
513,151212,Faridkot,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
514,151302,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
515,151401,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
516,151501,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
517,151508,Mansa,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
518,151509,Bathinda,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
519,152004,Firozpur,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
520,152025,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
521,152031,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
522,152032,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
523,152101,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
524,152107,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
525,152113,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
526,152114,Muktsar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
527,160001,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
528,160002,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
529,160003,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
530,160004,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
531,160005,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
532,160009,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
533,160011,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
534,160012,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
535,160014,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
536,160015,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
537,160016,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
538,160017,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
539,160018,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
540,160019,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
541,160020,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
542,160022,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
543,160023,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
544,160025,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
545,160030,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
546,160036,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
547,160043,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
548,160047,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
549,160055,Rupnagar,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
550,160062,Mohali,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
551,160071,Mohali,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
552,160101,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
553,160102,Chandigarh,Chandigarh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
554,160103,Mohali,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
555,160104,Mohali,Punjab,11,1,04-10-2023,04-10-2023,Vastu,Vastu
556,201001,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
557,201002,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
558,201003,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
559,201004,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
560,201005,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
561,201006,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
562,201007,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
563,201008,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
564,201009,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
565,201010,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
566,201011,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
567,201012,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
568,201013,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
569,201014,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
570,201015,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
571,201016,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
572,201017,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
573,201018,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
574,201019,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
575,201020,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
576,201102,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
577,201103,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
578,201201,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
579,201204,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
580,201206,Ghaziabad,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
581,201304,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
582,201306,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
583,201311,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
584,201312,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
585,201314,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
586,201318,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
587,202124,Aligarh,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
588,202139,Aligarh,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
589,202145,Aligarh,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
590,203001,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
591,203002,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
592,203201,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
593,203202,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
594,203203,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
595,203205,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
596,203206,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
597,203207,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
598,203209,Gautam Buddha Nagar,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
599,203401,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
600,203402,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
601,203407,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
602,203408,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
603,203411,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
604,203412,Bulandshahr,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
605,204101,Hathras,Uttar Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
